book,chapter,verse,chokri,english,source
ROM,9,1,"I Khrista zalü jütho poyo, I cejü mozo, akelümedo sheri süsüzo ziba m Kemesa Rüpü sheri azhopo zo.","I tell the truth in Christ. I am not lying, my conscience testifying with me in the Holy Spirit,",Bible_NAG5BSI_WEB
ROM,9,2,Kemeshi kezhopü ayota m amelülü lüzhepü ba.,that I have great sorrow and unceasing pain in my heart.,Bible_NAG5BSI_WEB
ROM,9,3,"Kekrelamori a kemenyü Khrista po a khreko (asazüjürako) sülü areshu va veze, athi a za lü a cekroko.","For I could wish that I myself were accursed from Christ for my brothers' sake, my relatives according to the flesh,",Bible_NAG5BSI_WEB
ROM,9,4,"Somi Israelmiko ta, somi nuthonu kethi khatsü, m zapozale, m kejükho keyi, thezho kha kesü, Jihova choyi kethi, m reshüko.","who are Israelites; whose is the adoption, the glory, the covenants, the giving of the law, the service, and the promises;",Bible_NAG5BSI_WEB
ROM,9,5,"Somi uponeko, uthi uzalü Khrista hü kevori, somi metükopi thejo kepü Jihova kechothela kha kesü, Amen.","of whom are the fathers, and from whom is Christ as concerning the flesh, who is over all, God, blessed forever. Amen.",Bible_NAG5BSI_WEB
ROM,9,6,Süsü Jihova jü mhathiyi ho ketala mo. Kekrelamori Israelmi metü Israelmi mo.,"But it is not as though the word of God has come to nothing. For they are not all Israel, that are of Israel.",Bible_NAG5BSI_WEB
ROM,9,7,"Mori uko Abraham shuye metü pünune zomo, vele Isaac yo nshuye mehü süto.","Neither, because they are Abraham's seed, are they all children. But, ""In Isaac will your seed be called.""",Bible_NAG5BSI_WEB
ROM,9,8,"Püco süo, uthiumo nuneko Jihova nuneko mo, rele reshupü meta keti nuneko pü shuye.","That is, it is not the children of the flesh who are children of God, but the children of the promise are counted as a seed.",Bible_NAG5BSI_WEB
ROM,9,9,"Kekrelamori khapü kemeta jüo, I pütü hice vorito; m Sara thepu nupü ngoyito.","For this is a word of promise, ""At the appointed time I will come, and Sarah will have a son.""",Bible_NAG5BSI_WEB
ROM,9,10,"Sülebi kemo, Rebecca sheri mi püyono nu hükeyi, uko potsa Isaac yono.","Not only so, but Rebecca also conceived by one, by our father Isaac.",Bible_NAG5BSI_WEB
ROM,9,11,"Uko mipüri menuyi kemolü, mori mhakeve sheri mori mhakesu sheri mhathopüri thisü kemolü; Jihova po kedakeyi mhathoo lamo vele cükeyi thisü ketola.","For being not yet born, neither having done anything good or bad, that the purpose of God according to election might stand, not of works, but of him who calls,",Bible_NAG5BSI_WEB
ROM,9,12,"Thenopüce pokesü, pethiopo natsio choyi thito.","it was said to her, ""The elder will serve the younger.""",Bible_NAG5BSI_WEB
ROM,9,13,"Hibide thopü meta, I Jacob ngo anü, vele I Esau ngometsü.","Even as it is written, ""Jacob I loved, but Esau I hated.""",Bible_NAG5BSI_WEB
ROM,9,14,Süsa uko kedipü pota? Jihova mezikemo huneme? Sizi mozo.,What shall we say then? Is there unrighteousness with God? May it never be!,Bible_NAG5BSI_WEB
ROM,9,15,"Kekrelamori pü Mosesce kepo, I phimezhe süketomiyo phimezhe süto; kekhrü mhatho thisü ketomiyo kekhrü mhatho khasüto.","For he said to Moses, ""I will have mercy on whom I have mercy, and I will have compassion on whom I have compassion.""",Bible_NAG5BSI_WEB
ROM,9,16,"Süla thümayomo thitole medo keta mori süsü huzo kevo, vele Jihova tho phikemezhe kha kesü.","So then it is not of him who wills, nor of him who runs, but of God who has mercy.",Bible_NAG5BSI_WEB
ROM,9,17,"Ketholesilü Pharoahce pokesü, mhatho hila I nmehüsü, n-yono akekupü mengosü m cejümetülü azapü mesesü ketola.","For the Scripture says to Pharaoh, ""For this very purpose I caused you to be raised up, that I might show in you my power, and that my name might be published abroad in all the earth.""",Bible_NAG5BSI_WEB
ROM,9,18,"Süla pütho sopü phi mezhe süto kedayi sheri pü sümi tsü süyo, m pütho somi lü thi merü süto sheri sümi lü thi merü vayo. (Jihova lekhu m phi kemezhe).","So then, he has mercy on whom he desires, and he hardens whom he desires.",Bible_NAG5BSI_WEB
ROM,9,19,"No ace hizi poto, Dipülü akejo ngoyi tade? Sopüno pümedo varhüyi veta?","You will say then to me, ""Why does he still find fault? For who withstands his will?""",Bible_NAG5BSI_WEB
ROM,9,20,"Vele nothümao, nosopüle Jihova züde kemeliyi veta? Thikesüo (mhathoo) püthi kesüoce no ditono athipü hihi bisüva? Sizi potome.","But indeed, O man, who are you to reply against God? Will the thing formed ask him who formed it, ""Why did you make me like this?""",Bible_NAG5BSI_WEB
ROM,9,21,Le kethio leyo pü keku ba mome? Renyopü khipü therholeri m zhoshüleri thiyiyo.,"Or hasn't the potter a right over the clay, from the same lump to make one part a vessel for honor, and another for dishonor?",Bible_NAG5BSI_WEB
ROM,9,22,"Mhace Jihova pülekhu mengo sütori, pükeku mesesü tori; sügüsühede pütü kecho thade khapü lekhulü meka keva zhükozo.","What if God, willing to show his wrath, and to make his power known, endured with much patience vessels of wrath made for destruction,",Bible_NAG5BSI_WEB
ROM,9,23,"Pü zapozale kene khipü leko mese mengo sü ketola, mejümera kesüpü meta de ukopo zapozale thito.","and that he might make known the riches of his glory on vessels of mercy, which he prepared beforehand for glory,",Bible_NAG5BSI_WEB
ROM,9,24,"Sübi uko cüyi ketakori, Judahmi lebimo vele u Judah kemokori samo tome?","us, whom he also called, not from the Jews only, but also from the Gentiles?",Bible_NAG5BSI_WEB
ROM,9,25,"Pü Hosealü kepobi, athüma kemoko cüpü athüma thito; I khrüyo kemoko khrü süto.","As he says also in Hosea, ""I will call them 'my people,' which were not my people; And her 'beloved,' who was not beloved.""",Bible_NAG5BSI_WEB
ROM,9,26,"Neko athümakomo, sizi keta sülü, neko rhüketa Jihova mako sizide potato.","""It will be that in the place where it was said to them, 'You are not my people,' There they will be called 'children of the living God.'""",Bible_NAG5BSI_WEB
ROM,9,27,"Isaiah sheri Israelmikola setayo, Israelko thono kropü tesünyo jükezholü keba bita zori mikedopü lebi meha keyi zo tato.","Isaiah cries concerning Israel, ""If the number of the children of Israel are as the sand of the sea, It is the remnant who will be saved;",Bible_NAG5BSI_WEB
ROM,9,28,"Pü mhatho thitsü süto, kemezilü thi mejü vato; cejülü mhatho Niepoo thi meze sütato.","For He will finish the work and cut it short in righteousness, Because the LORD will make a short work upon the earth.""",Bible_NAG5BSI_WEB
ROM,9,29,"Isaiah hijü saju poketabi, Niepoo krodeko mhace uko meha sükemo sa uko Sodom m Gomorrah bitato.","As Isaiah has said before, ""Unless the Lord of Hosts had left us a seed, We would have become like Sodom, And would have been made like Gomorrah.""",Bible_NAG5BSI_WEB
ROM,9,30,"Uko süsa kedipü pota? Israel kemoko mezi kemo kemejiko kemezi meji vorita, kemelü kemeziko zo sheri mejita.","What shall we say then? That the Gentiles, who didn't follow after righteousness, attained to righteousness, even the righteousness which is of faith;",Bible_NAG5BSI_WEB
ROM,9,31,Vele Israelmi kemezi thezho kezüko kemezi thezholü ba mote.,"but Israel, following after a law of righteousness, didn't arrive at the law of righteousness.",Bible_NAG5BSI_WEB
ROM,9,32,"Dipüla mota? Kekrelamori uko kemelü khimo ketala, vele uko mhathoko lebi lizu thezhoko thita. Phezi kemesü tsüoyo uko phe meshü ve.","Why? Because they didn't seek it by faith, but as it were by works of the law. They stumbled over the stumbling stone;",Bible_NAG5BSI_WEB
ROM,9,33,"Hizi tho meta, Hihe, I Zionlü ketsüpü shümeta, süolü miko phe meshü tato, minümo kethi tsü; somi pü melüyi mo sheri thenga thi taho.","even as it is written, ""Behold, I lay in Zion a stumbling stone and a rock of offense; And no one who believes in him will be disappointed.""",Bible_NAG5BSI_WEB
ROM,10,1,"Hihe, akhreko, amelü kemenyü m Therüoce akecho Israelmiko kelayiketola.","Brothers, my heart's desire and my prayer to God is for Israel, that they may be saved.",Bible_NAG5BSI_WEB
ROM,10,2,"I lüketi uko Therüola lüni ba, vele süosü mhaselü mote.","For I testify about them that they have a zeal for God, but not according to knowledge.",Bible_NAG5BSI_WEB
ROM,10,3,"Kekrelamori uko Jihova kemezi semote, side ukotho uko kemezi phu tate, uko khapü Jihova kematholü sü yomo.","For being ignorant of God's righteousness, and seeking to establish their own righteousness, they didn't subject themselves to the righteousness of God.",Bible_NAG5BSI_WEB
ROM,10,4,Kekrelamori Khrista sü kemelümi metükola thezho kemezi thülao zo.,For Christ is the fulfillment of the law for righteousness to everyone who believes.,Bible_NAG5BSI_WEB
ROM,10,5,"Moses thezho kemezi thosüzo, somi thezho süko thi mzüyi sheri rhüyi zoto.","For Moses writes about the righteousness of the law, ""The one who does them will live by them.""",Bible_NAG5BSI_WEB
ROM,10,6,"Vele kemezi kemelüyo kevori, nmelülü hizi lüta yomo, “Sopü tüyo kirita? Püco, sopü Khrista zü kiri ta?","But the righteousness which is of faith says this, ""Don't say in your heart, 'Who will ascend into heaven?' (that is, to bring Christ down);",Bible_NAG5BSI_WEB
ROM,10,7,"Mori, sopüpo mezalü kita (kesami rüna)? Püco, sopüpo Khrista kesalü zü prari ta?","or, 'Who will descend into the abyss?' (that is, to bring Christ up from the dead.)""",Bible_NAG5BSI_WEB
ROM,10,8,Vele süsü dipü poba? Jüosü nmenobazo ntalü m nmelülü. Jü süo ha nece po ketao zo.,"But what does it say? ""The word is near you, in your mouth, and in your heart;"" that is, the word of faith, which we preach:",Bible_NAG5BSI_WEB
ROM,10,9,"No mhace ntapü Jisu Niepoo zo ti phrayi süze, nemelü pü kesalü Jihova püphü merhü yitazo ti melüyi süze, ne kelakeyi ngo yito.","that if you will confess with your mouth the Lord Jesus, and believe in your heart that God raised him from the dead, you will be saved.",Bible_NAG5BSI_WEB
ROM,10,10,"Kekrelamori thüma umelüpü kematho melüyi tisa püthi kemezi yiyo, pütapü phra keyi la kelayiyo.","For with the heart, one believes unto righteousness; and with the mouth confession is made unto salvation.",Bible_NAG5BSI_WEB
ROM,10,11,"Kekrelamori ketholesi poti, kehopüri pumelü keyimi thenga thitaho.","For the Scripture says, ""Whoever believes in him will not be disappointed.""",Bible_NAG5BSI_WEB
ROM,10,12,"Judahmi m Greekmi nidolü kekreho tila, Niepo püzo siti pücükeyiko metüla baphi.","For there is no distinction between Jew and Greek; for the same Lord is Lord of all, and is rich to all who call on him.",Bible_NAG5BSI_WEB
ROM,10,13,Kekrelamori kehopüri Niepoo za cükeyi khü kelayi zoto.,"For, ""Whoever will call on the name of the Lord will be saved.""",Bible_NAG5BSI_WEB
ROM,10,14,Kedipü bide pü melü kemoko pücü yita? M kedipü bide püfüse kemoko pü melüyi ta? M kedipü bide kemetha dize uko reni yita?,How then will they call on him in whom they have not believed? How will they believe in him whom they have not heard? How will they hear without a preacher?,Bible_NAG5BSI_WEB
ROM,10,15,"M kedipü bide uko ketsüsü moze vopota? Hizi thometa, Kezükeve jüyi kepoko phezi dithedüri züveshi, jüyikeve kethi kenüjüko pü kevoriko phe didü züve shi!","And how will they preach unless they are sent? As it is written: ""How beautiful are the feet of those who preach the Gospel of peace, Who bring glad tidings of good things!""",Bible_NAG5BSI_WEB
ROM,10,16,"Vele Israel uko metüko jüyikeve züyi mote. Kekrelamori Isaiah ri hizi popü meta, Niepoo, sopü ha jüpo kesüko melü yita?","But they didn't all listen to the glad news. For Isaiah says, ""Lord, who has believed our report?""",Bible_NAG5BSI_WEB
ROM,10,17,"Süla kerenilü kemelü voriyo, Jihova jüko reni keyilü.","So faith comes by hearing, and hearing by the word of God.",Bible_NAG5BSI_WEB
ROM,10,18,"Vele akepo, uko semo zome? Setüzo, uko füphra cejü metülü vote; uko jüko cejü vala ketsolü vote.","But I say, didn't they hear? Yes, most assuredly, ""Their sound went out into all the earth, Their words to the ends of the world.""",Bible_NAG5BSI_WEB
ROM,10,19,"Vele akepo, Thürace Moses poti, thüma kemo kropü püsü nekopo nekoro kene thi süto, mhasekemo kenyo shuyepü khipü neko lüda thizo süto.","But I ask, didn't Israel know? First Moses says, ""I will provoke you to jealousy with that which is no nation, With a nation void of understanding I will make you angry.""",Bible_NAG5BSI_WEB
ROM,10,20,"Vele Isaiah thepu shude poti, aphuta kemo kropüpo angoyi, akhipü aketsota kemoko mese mengosü.","Isaiah is very bold, and says, ""I was found by those who didn't seek me. I was revealed to those who didn't ask for me.""",Bible_NAG5BSI_WEB
ROM,10,21,"Vele pü Israelmice poti, Tüsozho metü I abo chopü jüzü kemo ulü ketako umezi kephuko tsü thazo.”","But as to Israel he says, ""All day long I stretched out my hands to a disobedient and contrary people.""",Bible_NAG5BSI_WEB
ROM,13,1,"Thüma metüpo kekuko khrikhro ta yi khe, Jihova zo kemosa keku bamo; Kekusü Jihova kha kesüzo.","Let every soul be in subjection to the higher authorities, for there is no authority except from God, and those who exist are ordained by God.",Bible_NAG5BSI_WEB
ROM,13,2,Kehopüri keku zükemumi sü Jihova kha kesüo metsuyo; zükemumi sü kemejo mesüyito.,"Therefore he who resists the authority, withstands the ordinance of God; and those who withstand will receive to themselves judgment.",Bible_NAG5BSI_WEB
ROM,13,3,"Kekrelamori mikekha ketisü mhakeve kethimi la kethi kedü ti zhümo, vele kesu kethi milazo. Süla no kekusü mpe mome? Size mhakeve thiyi te süsa n mejo taho.","For rulers are not a terror to the good work, but to the evil. Do you desire to have no fear of the authority? Do that which is good, and you will have praise from the same,",Bible_NAG5BSI_WEB
ROM,13,4,"Kekrelamori keku kekhimi sü Jihova choyi kethimi zo mhakeve thi ketola. Vele no mhakesu thi ketosa nla kempe püte, zechosü kemethu püla khi yomo; vele Jihova choyi thide kesumi yo pü lekhu khasü ketola.","for he is a servant of God to you for good. But if you do that which is evil, be afraid, for he doesn't bear the sword in vain; for he is a minister of God, an avenger for wrath to him who does evil.",Bible_NAG5BSI_WEB
ROM,13,5,Süla no lekhu khro keta lebi kemo nmelülü pütü kethi lari pükhro ta yite.,"Therefore you need to be in subjection, not only because of the wrath, but also for conscience' sake.",Bible_NAG5BSI_WEB
ROM,13,6,"Kekrelamori nepüco hilari khazhonu khrüyo, uko Jihova choyimi zo; süla uko mhatho hihi thiyo.","For this reason you also pay taxes, for they are ministers of God's service, attending continually on this very thing.",Bible_NAG5BSI_WEB
